Data_Status,MSN,StateCode,Year,Data
2024F,TERCB,UT,1992,101115
2024F,TERCB,UT,1993,110606
2024F,TERCB,UT,1994,109118
2024F,TERCB,UT,1995,110229
2024F,TERCB,UT,1996,119955
2024F,TERCB,UT,1997,125675
2024F,TERCB,UT,1998,123721
2024F,TERCB,UT,1999,128897
2024F,TERCB,UT,2000,134346
2024F,TERCB,UT,2001,135272
2024F,TERCB,UT,2002,143625
2024F,TERCB,UT,2003,139888
2024F,TERCB,UT,2004,147725
2024F,TERCB,UT,2005,148785
2024F,TERCB,UT,2006,154182
2024F,TERCB,UT,2007,156147
2024F,TERCB,UT,2008,161823
2024F,TERCB,UT,2009,159703
2024F,TERCB,UT,2010,161950
2024F,TERCB,UT,2011,166477
2024F,TERCB,UT,2012,158068
2024F,TERCB,UT,2013,173059
2024F,TERCB,UT,2014,156523
2024F,TERCB,UT,2015,155943
2024F,TERCB,UT,2016,160854
2024F,TERCB,UT,2017,165691
2024F,TERCB,UT,2018,168952
2024F,TERCB,UT,2019,179740
2024F,TERCB,UT,2020,182176
2024F,TERCB,UT,2021,181168
2024F,TERCB,UT,2022,192592
2024F,TERCB,UT,2023,195280
2024F,TERCB,UT,2024,190672
2024F,TERCB,VA,1960,185718
2024F,TERCB,VA,1961,191725
2024F,TERCB,VA,1962,198268
2024F,TERCB,VA,1963,205926
2024F,TERCB,VA,1964,203124
2024F,TERCB,VA,1965,211803
2024F,TERCB,VA,1966,231822
2024F,TERCB,VA,1967,240925
2024F,TERCB,VA,1968,257777
2024F,TERCB,VA,1969,265186
2024F,TERCB,VA,1970,281875
2024F,TERCB,VA,1971,282796
2024F,TERCB,VA,1972,296920
2024F,TERCB,VA,1973,305944
2024F,TERCB,VA,1974,294197
2024F,TERCB,VA,1975,304772
2024F,TERCB,VA,1976,330682
2024F,TERCB,VA,1977,347781
2024F,TERCB,VA,1978,350148
2024F,TERCB,VA,1979,376465
2024F,TERCB,VA,1980,343378
2024F,TERCB,VA,1981,327959
2024F,TERCB,VA,1982,328102
2024F,TERCB,VA,1983,333876
2024F,TERCB,VA,1984,360774
2024F,TERCB,VA,1985,370280
2024F,TERCB,VA,1986,395619
2024F,TERCB,VA,1987,414712
2024F,TERCB,VA,1988,440213
2024F,TERCB,VA,1989,452734
2024F,TERCB,VA,1990,429754
2024F,TERCB,VA,1991,448024
2024F,TERCB,VA,1992,462598
2024F,TERCB,VA,1993,504293
2024F,TERCB,VA,1994,496943
2024F,TERCB,VA,1995,515480
2024F,TERCB,VA,1996,535812
2024F,TERCB,VA,1997,517273
2024F,TERCB,VA,1998,516238
2024F,TERCB,VA,1999,537331
2024F,TERCB,VA,2000,580257
2024F,TERCB,VA,2001,555371
2024F,TERCB,VA,2002,588419
2024F,TERCB,VA,2003,601089
2024F,TERCB,VA,2004,625532
2024F,TERCB,VA,2005,658788
2024F,TERCB,VA,2006,611203
2024F,TERCB,VA,2007,647952
2024F,TERCB,VA,2008,633896
2024F,TERCB,VA,2009,624985
2024F,TERCB,VA,2010,668951
2024F,TERCB,VA,2011,613963
2024F,TERCB,VA,2012,563147
2024F,TERCB,VA,2013,609669
2024F,TERCB,VA,2014,626927
2024F,TERCB,VA,2015,597564
2024F,TERCB,VA,2016,565427
2024F,TERCB,VA,2017,538467
2024F,TERCB,VA,2018,591498
2024F,TERCB,VA,2019,556330
2024F,TERCB,VA,2020,539876
2024F,TERCB,VA,2021,553291
2024F,TERCB,VA,2022,558261
2024F,TERCB,VA,2023,509640
2024F,TERCB,VA,2024,525952
2024F,TERCB,VT,1960,25880
2024F,TERCB,VT,1961,28832
2024F,TERCB,VT,1962,29920
2024F,TERCB,VT,1963,30385
2024F,TERCB,VT,1964,29098
2024F,TERCB,VT,1965,33038
2024F,TERCB,VT,1966,35661
2024F,TERCB,VT,1967,37252
2024F,TERCB,VT,1968,39740
2024F,TERCB,VT,1969,41711
2024F,TERCB,VT,1970,42319
2024F,TERCB,VT,1971,42502
2024F,TERCB,VT,1972,46066
2024F,TERCB,VT,1973,46305
2024F,TERCB,VT,1974,41852
2024F,TERCB,VT,1975,39615
2024F,TERCB,VT,1976,44940
2024F,TERCB,VT,1977,43759
2024F,TERCB,VT,1978,45602
2024F,TERCB,VT,1979,46102
2024F,TERCB,VT,1980,39692
2024F,TERCB,VT,1981,37168
2024F,TERCB,VT,1982,33285
2024F,TERCB,VT,1983,38299
2024F,TERCB,VT,1984,40991
2024F,TERCB,VT,1985,39933
2024F,TERCB,VT,1986,31748
2024F,TERCB,VT,1987,34423
2024F,TERCB,VT,1988,37826
2024F,TERCB,VT,1989,41020
2024F,TERCB,VT,1990,36481
2024F,TERCB,VT,1991,38045
2024F,TERCB,VT,1992,40852
2024F,TERCB,VT,1993,39775
2024F,TERCB,VT,1994,39038
2024F,TERCB,VT,1995,37027
2024F,TERCB,VT,1996,38624
2024F,TERCB,VT,1997,37508
2024F,TERCB,VT,1998,35360
2024F,TERCB,VT,1999,33735
2024F,TERCB,VT,2000,39815
2024F,TERCB,VT,2001,40077
2024F,TERCB,VT,2002,40583
2024F,TERCB,VT,2003,42784
2024F,TERCB,VT,2004,45417
2024F,TERCB,VT,2005,46042
2024F,TERCB,VT,2006,43486
2024F,TERCB,VT,2007,44271
2024F,TERCB,VT,2008,40797
2024F,TERCB,VT,2009,47463
2024F,TERCB,VT,2010,45928
2024F,TERCB,VT,2011,44801
2024F,TERCB,VT,2012,36096
2024F,TERCB,VT,2013,40986
2024F,TERCB,VT,2014,43141
2024F,TERCB,VT,2015,44703
2024F,TERCB,VT,2016,40673
2024F,TERCB,VT,2017,41436
2024F,TERCB,VT,2018,46722
2024F,TERCB,VT,2019,46355
2024F,TERCB,VT,2020,34084
2024F,TERCB,VT,2021,33603
2024F,TERCB,VT,2022,34267
2024F,TERCB,VT,2023,33036
2024F,TERCB,VT,2024,32657
2024F,TERCB,WA,1960,162362
2024F,TERCB,WA,1961,163597
2024F,TERCB,WA,1962,167091
2024F,TERCB,WA,1963,173379
2024F,TERCB,WA,1964,186969
2024F,TERCB,WA,1965,185651
2024F,TERCB,WA,1966,197634
2024F,TERCB,WA,1967,199236
2024F,TERCB,WA,1968,219837
2024F,TERCB,WA,1969,238362
2024F,TERCB,WA,1970,249115
2024F,TERCB,WA,1971,262100
2024F,TERCB,WA,1972,289145
2024F,TERCB,WA,1973,286358
2024F,TERCB,WA,1974,279682
2024F,TERCB,WA,1975,276108
2024F,TERCB,WA,1976,290126
2024F,TERCB,WA,1977,303031
2024F,TERCB,WA,1978,313466
2024F,TERCB,WA,1979,337886
2024F,TERCB,WA,1980,325166
2024F,TERCB,WA,1981,363386
2024F,TERCB,WA,1982,367771
2024F,TERCB,WA,1983,341381
2024F,TERCB,WA,1984,340441
2024F,TERCB,WA,1985,361376
2024F,TERCB,WA,1986,336518
2024F,TERCB,WA,1987,332195
2024F,TERCB,WA,1988,357906
2024F,TERCB,WA,1989,382460
2024F,TERCB,WA,1990,213085
2024F,TERCB,WA,1991,221109
2024F,TERCB,WA,1992,238709
2024F,TERCB,WA,1993,286936
2024F,TERCB,WA,1994,268197
2024F,TERCB,WA,1995,243883
2024F,TERCB,WA,1996,257518
2024F,TERCB,WA,1997,251618
2024F,TERCB,WA,1998,267767
2024F,TERCB,WA,1999,273136
2024F,TERCB,WA,2000,301027
2024F,TERCB,WA,2001,355465
2024F,TERCB,WA,2002,298803
2024F,TERCB,WA,2003,295140
2024F,TERCB,WA,2004,304211
2024F,TERCB,WA,2005,292623
2024F,TERCB,WA,2006,289468
2024F,TERCB,WA,2007,295134
2024F,TERCB,WA,2008,312734
2024F,TERCB,WA,2009,318788
2024F,TERCB,WA,2010,312258
2024F,TERCB,WA,2011,289208
2024F,TERCB,WA,2012,279097
2024F,TERCB,WA,2013,306571
2024F,TERCB,WA,2014,299314
2024F,TERCB,WA,2015,287213
2024F,TERCB,WA,2016,292779
2024F,TERCB,WA,2017,325305
2024F,TERCB,WA,2018,311536
2024F,TERCB,WA,2019,344912
2024F,TERCB,WA,2020,302352
2024F,TERCB,WA,2021,311523
2024F,TERCB,WA,2022,325400
2024F,TERCB,WA,2023,339072
2024F,TERCB,WA,2024,330160
2024F,TERCB,WI,1960,241613
2024F,TERCB,WI,1961,253926
2024F,TERCB,WI,1962,264455
2024F,TERCB,WI,1963,264181
2024F,TERCB,WI,1964,262819
2024F,TERCB,WI,1965,278635
2024F,TERCB,WI,1966,294582
2024F,TERCB,WI,1967,315762
2024F,TERCB,WI,1968,322560
2024F,TERCB,WI,1969,332826
2024F,TERCB,WI,1970,336492
2024F,TERCB,WI,1971,342688
2024F,TERCB,WI,1972,339011
2024F,TERCB,WI,1973,341958
2024F,TERCB,WI,1974,345172
2024F,TERCB,WI,1975,348654
2024F,TERCB,WI,1976,367006
2024F,TERCB,WI,1977,370923
2024F,TERCB,WI,1978,387739
2024F,TERCB,WI,1979,376865
2024F,TERCB,WI,1980,351833
2024F,TERCB,WI,1981,335218
2024F,TERCB,WI,1982,344879
2024F,TERCB,WI,1983,330965
2024F,TERCB,WI,1984,349340
2024F,TERCB,WI,1985,361617
2024F,TERCB,WI,1986,353729
2024F,TERCB,WI,1987,335977
2024F,TERCB,WI,1988,370456
2024F,TERCB,WI,1989,378167
2024F,TERCB,WI,1990,362880
2024F,TERCB,WI,1991,385549
2024F,TERCB,WI,1992,374412
2024F,TERCB,WI,1993,388503
2024F,TERCB,WI,1994,382156
2024F,TERCB,WI,1995,398757
2024F,TERCB,WI,1996,419843
2024F,TERCB,WI,1997,394040
2024F,TERCB,WI,1998,376431
2024F,TERCB,WI,1999,403910
2024F,TERCB,WI,2000,417071
2024F,TERCB,WI,2001,413238
2024F,TERCB,WI,2002,444127
2024F,TERCB,WI,2003,438319
2024F,TERCB,WI,2004,432650
2024F,TERCB,WI,2005,465119
2024F,TERCB,WI,2006,424925
2024F,TERCB,WI,2007,445530
2024F,TERCB,WI,2008,453603
2024F,TERCB,WI,2009,421424
2024F,TERCB,WI,2010,419567
2024F,TERCB,WI,2011,418081
2024F,TERCB,WI,2012,387976
2024F,TERCB,WI,2013,434849
2024F,TERCB,WI,2014,440422
2024F,TERCB,WI,2015,408402
2024F,TERCB,WI,2016,402160
2024F,TERCB,WI,2017,403403
2024F,TERCB,WI,2018,435669
2024F,TERCB,WI,2019,436437
2024F,TERCB,WI,2020,406754
2024F,TERCB,WI,2021,405859
2024F,TERCB,WI,2022,427609
2024F,TERCB,WI,2023,391661
2024F,TERCB,WI,2024,375889
2024F,TERCB,WV,1960,83850
2024F,TERCB,WV,1961,84531
2024F,TERCB,WV,1962,88025
2024F,TERCB,WV,1963,91918
2024F,TERCB,WV,1964,90678
2024F,TERCB,WV,1965,90777
2024F,TERCB,WV,1966,96885
2024F,TERCB,WV,1967,98618
2024F,TERCB,WV,1968,104581
2024F,TERCB,WV,1969,107834
2024F,TERCB,WV,1970,107904
2024F,TERCB,WV,1971,109168
2024F,TERCB,WV,1972,117632
2024F,TERCB,WV,1973,116627
2024F,TERCB,WV,1974,117049
2024F,TERCB,WV,1975,118163
2024F,TERCB,WV,1976,124123
2024F,TERCB,WV,1977,133641
2024F,TERCB,WV,1978,138481
2024F,TERCB,WV,1979,142353
2024F,TERCB,WV,1980,139194
2024F,TERCB,WV,1981,134786
2024F,TERCB,WV,1982,132218
2024F,TERCB,WV,1983,124304
2024F,TERCB,WV,1984,126777
2024F,TERCB,WV,1985,124065
2024F,TERCB,WV,1986,125815
2024F,TERCB,WV,1987,126338
2024F,TERCB,WV,1988,132977
2024F,TERCB,WV,1989,135236
2024F,TERCB,WV,1990,119763
2024F,TERCB,WV,1991,124891
2024F,TERCB,WV,1992,128449
2024F,TERCB,WV,1993,136780
2024F,TERCB,WV,1994,136097
2024F,TERCB,WV,1995,140674
2024F,TERCB,WV,1996,144077
2024F,TERCB,WV,1997,139814
2024F,TERCB,WV,1998,132030
2024F,TERCB,WV,1999,139674
2024F,TERCB,WV,2000,143166
2024F,TERCB,WV,2001,144453
2024F,TERCB,WV,2002,147120
2024F,TERCB,WV,2003,148228
2024F,TERCB,WV,2004,151815
2024F,TERCB,WV,2005,161941
2024F,TERCB,WV,2006,155542
2024F,TERCB,WV,2007,163175
2024F,TERCB,WV,2008,165541
2024F,TERCB,WV,2009,170836
2024F,TERCB,WV,2010,180044
2024F,TERCB,WV,2011,169091
2024F,TERCB,WV,2012,157335
2024F,TERCB,WV,2013,171263
2024F,TERCB,WV,2014,176559
2024F,TERCB,WV,2015,159045
2024F,TERCB,WV,2016,153179
2024F,TERCB,WV,2017,141312
2024F,TERCB,WV,2018,160820
2024F,TERCB,WV,2019,153418
2024F,TERCB,WV,2020,144544
2024F,TERCB,WV,2021,145903
2024F,TERCB,WV,2022,151512
2024F,TERCB,WV,2023,137569
2024F,TERCB,WV,2024,141012
2024F,TERCB,WY,1960,15683
2024F,TERCB,WY,1961,16842
2024F,TERCB,WY,1962,17737
2024F,TERCB,WY,1963,15737
2024F,TERCB,WY,1964,17467
2024F,TERCB,WY,1965,17834
2024F,TERCB,WY,1966,19283
2024F,TERCB,WY,1967,20272
2024F,TERCB,WY,1968,21728
2024F,TERCB,WY,1969,25779
2024F,TERCB,WY,1970,29342
2024F,TERCB,WY,1971,31682
2024F,TERCB,WY,1972,35685
2024F,TERCB,WY,1973,27060
2024F,TERCB,WY,1974,24678
2024F,TERCB,WY,1975,25203
2024F,TERCB,WY,1976,25950
2024F,TERCB,WY,1977,26663
2024F,TERCB,WY,1978,31517
2024F,TERCB,WY,1979,33310
2024F,TERCB,WY,1980,29373
2024F,TERCB,WY,1981,31371
2024F,TERCB,WY,1982,39264
2024F,TERCB,WY,1983,40997
2024F,TERCB,WY,1984,38749
2024F,TERCB,WY,1985,38332
2024F,TERCB,WY,1986,35428
2024F,TERCB,WY,1987,33571
2024F,TERCB,WY,1988,34949
2024F,TERCB,WY,1989,34096
2024F,TERCB,WY,1990,34518
2024F,TERCB,WY,1991,36293
2024F,TERCB,WY,1992,34093
2024F,TERCB,WY,1993,37477
2024F,TERCB,WY,1994,35675
2024F,TERCB,WY,1995,37444
2024F,TERCB,WY,1996,39607
2024F,TERCB,WY,1997,37409
2024F,TERCB,WY,1998,36978
2024F,TERCB,WY,1999,36783
2024F,TERCB,WY,2000,38375
2024F,TERCB,WY,2001,38142
2024F,TERCB,WY,2002,41080
2024F,TERCB,WY,2003,41046
2024F,TERCB,WY,2004,40494
2024F,TERCB,WY,2005,41862
2024F,TERCB,WY,2006,42379
2024F,TERCB,WY,2007,46579
2024F,TERCB,WY,2008,48657
2024F,TERCB,WY,2009,46583
2024F,TERCB,WY,2010,45919
2024F,TERCB,WY,2011,46941
2024F,TERCB,WY,2012,43277
2024F,TERCB,WY,2013,47336
2024F,TERCB,WY,2014,46132
2024F,TERCB,WY,2015,46295
2024F,TERCB,WY,2016,47059
2024F,TERCB,WY,2017,49225
2024F,TERCB,WY,2018,49671
2024F,TERCB,WY,2019,51814
2024F,TERCB,WY,2020,46967
2024F,TERCB,WY,2021,46073
2024F,TERCB,WY,2022,47552
2024F,TERCB,WY,2023,48127
2024F,TERCB,WY,2024,45549
2024F,TETCB,AK,1960,59303
2024F,TETCB,AK,1961,70020
2024F,TETCB,AK,1962,76642
2024F,TETCB,AK,1963,78488
2024F,TETCB,AK,1964,82793
2024F,TETCB,AK,1965,85319
2024F,TETCB,AK,1966,100481
2024F,TETCB,AK,1967,112625
2024F,TETCB,AK,1968,119992
2024F,TETCB,AK,1969,154232
2024F,TETCB,AK,1970,179470
2024F,TETCB,AK,1971,198395
2024F,TETCB,AK,1972,211964
2024F,TETCB,AK,1973,194968
2024F,TETCB,AK,1974,199194
2024F,TETCB,AK,1975,229676
2024F,TETCB,AK,1976,251979
2024F,TETCB,AK,1977,289893
2024F,TETCB,AK,1978,320731
2024F,TETCB,AK,1979,296592
2024F,TETCB,AK,1980,291985
2024F,TETCB,AK,1981,275504
2024F,TETCB,AK,1982,405103
2024F,TETCB,AK,1983,433409
2024F,TETCB,AK,1984,478019
2024F,TETCB,AK,1985,469166
2024F,TETCB,AK,1986,498563
2024F,TETCB,AK,1987,493105
2024F,TETCB,AK,1988,514932
2024F,TETCB,AK,1989,570067
2024F,TETCB,AK,1990,577270
2024F,TETCB,AK,1991,596366
2024F,TETCB,AK,1992,620875
2024F,TETCB,AK,1993,614626
2024F,TETCB,AK,1994,613753
2024F,TETCB,AK,1995,694594
2024F,TETCB,AK,1996,709979
2024F,TETCB,AK,1997,701267
2024F,TETCB,AK,1998,715652
2024F,TETCB,AK,1999,719766
2024F,TETCB,AK,2000,735260
2024F,TETCB,AK,2001,726418
2024F,TETCB,AK,2002,723166
2024F,TETCB,AK,2003,722838
2024F,TETCB,AK,2004,765107
2024F,TETCB,AK,2005,788012
2024F,TETCB,AK,2006,738306
2024F,TETCB,AK,2007,714615
2024F,TETCB,AK,2008,642737
2024F,TETCB,AK,2009,631141
2024F,TETCB,AK,2010,629889
2024F,TETCB,AK,2011,632336
2024F,TETCB,AK,2012,621268
2024F,TETCB,AK,2013,588186
2024F,TETCB,AK,2014,586153
2024F,TETCB,AK,2015,603899
2024F,TETCB,AK,2016,582758
2024F,TETCB,AK,2017,590991
2024F,TETCB,AK,2018,594282
2024F,TETCB,AK,2019,596184
2024F,TETCB,AK,2020,626805
2024F,TETCB,AK,2021,685320
2024F,TETCB,AK,2022,730475
2024F,TETCB,AK,2023,747530
2024F,TETCB,AK,2024,760053
2024F,TETCB,AL,1960,842283
2024F,TETCB,AL,1961,806682
2024F,TETCB,AL,1962,853424
2024F,TETCB,AL,1963,885811
2024F,TETCB,AL,1964,949411
2024F,TETCB,AL,1965,1011125
2024F,TETCB,AL,1966,1055347
2024F,TETCB,AL,1967,1100904
2024F,TETCB,AL,1968,1208038
2024F,TETCB,AL,1969,1298562
2024F,TETCB,AL,1970,1349405
2024F,TETCB,AL,1971,1338719
2024F,TETCB,AL,1972,1430589
2024F,TETCB,AL,1973,1479232
2024F,TETCB,AL,1974,1493276
2024F,TETCB,AL,1975,1465789
2024F,TETCB,AL,1976,1503723
2024F,TETCB,AL,1977,1584720
2024F,TETCB,AL,1978,1589735
2024F,TETCB,AL,1979,1600732
2024F,TETCB,AL,1980,1597446
2024F,TETCB,AL,1981,1560204
2024F,TETCB,AL,1982,1450995
2024F,TETCB,AL,1983,1395242
2024F,TETCB,AL,1984,1493906
2024F,TETCB,AL,1985,1475311
2024F,TETCB,AL,1986,1458334
2024F,TETCB,AL,1987,1541794
2024F,TETCB,AL,1988,1616129
2024F,TETCB,AL,1989,1638956
2024F,TETCB,AL,1990,1599432
2024F,TETCB,AL,1991,1618216
2024F,TETCB,AL,1992,1691870
2024F,TETCB,AL,1993,1744734
2024F,TETCB,AL,1994,1822330
2024F,TETCB,AL,1995,1907458
2024F,TETCB,AL,1996,1935016
2024F,TETCB,AL,1997,1903449
2024F,TETCB,AL,1998,1946380
2024F,TETCB,AL,1999,2002228
2024F,TETCB,AL,2000,2065056
2024F,TETCB,AL,2001,1859587
2024F,TETCB,AL,2002,1920029
2024F,TETCB,AL,2003,1897040
2024F,TETCB,AL,2004,2017765
2024F,TETCB,AL,2005,2018912
2024F,TETCB,AL,2006,2050932
2024F,TETCB,AL,2007,2067485
2024F,TETCB,AL,2008,1976589
2024F,TETCB,AL,2009,1749863
2024F,TETCB,AL,2010,1906134
2024F,TETCB,AL,2011,1882109
2024F,TETCB,AL,2012,1862573
2024F,TETCB,AL,2013,1881861
2024F,TETCB,AL,2014,1929820
2024F,TETCB,AL,2015,1880806
2024F,TETCB,AL,2016,1895509
2024F,TETCB,AL,2017,1867808
2024F,TETCB,AL,2018,1912768
2024F,TETCB,AL,2019,1883805
2024F,TETCB,AL,2020,1795052
2024F,TETCB,AL,2021,1927979
2024F,TETCB,AL,2022,1912683
2024F,TETCB,AL,2023,1866307
2024F,TETCB,AL,2024,1906213
2024F,TETCB,AR,1960,417153
2024F,TETCB,AR,1961,423192
2024F,TETCB,AR,1962,446994
2024F,TETCB,AR,1963,474761
2024F,TETCB,AR,1964,515874
2024F,TETCB,AR,1965,515759
2024F,TETCB,AR,1966,553146
2024F,TETCB,AR,1967,581814
2024F,TETCB,AR,1968,620382
2024F,TETCB,AR,1969,664066
2024F,TETCB,AR,1970,691896
2024F,TETCB,AR,1971,682389
2024F,TETCB,AR,1972,725860
2024F,TETCB,AR,1973,801202
2024F,TETCB,AR,1974,777116
2024F,TETCB,AR,1975,763584
2024F,TETCB,AR,1976,818585
2024F,TETCB,AR,1977,867684
2024F,TETCB,AR,1978,863565
2024F,TETCB,AR,1979,849130
2024F,TETCB,AR,1980,834372
2024F,TETCB,AR,1981,801407
2024F,TETCB,AR,1982,768781
2024F,TETCB,AR,1983,770586
2024F,TETCB,AR,1984,774080
2024F,TETCB,AR,1985,768517
2024F,TETCB,AR,1986,739016
2024F,TETCB,AR,1987,718177
2024F,TETCB,AR,1988,801908
2024F,TETCB,AR,1989,863033
2024F,TETCB,AR,1990,829674
2024F,TETCB,AR,1991,818074
2024F,TETCB,AR,1992,847533
2024F,TETCB,AR,1993,912973
2024F,TETCB,AR,1994,951014
2024F,TETCB,AR,1995,1002777
2024F,TETCB,AR,1996,1025669
2024F,TETCB,AR,1997,1039783
2024F,TETCB,AR,1998,1061551
2024F,TETCB,AR,1999,1083254
2024F,TETCB,AR,2000,1124742
2024F,TETCB,AR,2001,1078834
2024F,TETCB,AR,2002,1095219
2024F,TETCB,AR,2003,1083763
2024F,TETCB,AR,2004,1069229
2024F,TETCB,AR,2005,1094815
2024F,TETCB,AR,2006,1103064
2024F,TETCB,AR,2007,1108782
2024F,TETCB,AR,2008,1082215
2024F,TETCB,AR,2009,1019337
2024F,TETCB,AR,2010,1108050
2024F,TETCB,AR,2011,1114143
2024F,TETCB,AR,2012,1063798
2024F,TETCB,AR,2013,1091385
2024F,TETCB,AR,2014,1107699
2024F,TETCB,AR,2015,1042791
2024F,TETCB,AR,2016,1036038
2024F,TETCB,AR,2017,1043144
2024F,TETCB,AR,2018,1102095
2024F,TETCB,AR,2019,1077136
2024F,TETCB,AR,2020,1012039
2024F,TETCB,AR,2021,1057029
2024F,TETCB,AR,2022,1062321
2024F,TETCB,AR,2023,1054139
2024F,TETCB,AR,2024,1059524
2024F,TETCB,AZ,1960,273431
2024F,TETCB,AZ,1961,294660
2024F,TETCB,AZ,1962,313581
2024F,TETCB,AZ,1963,337213
2024F,TETCB,AZ,1964,357961
2024F,TETCB,AZ,1965,362858
2024F,TETCB,AZ,1966,390820
2024F,TETCB,AZ,1967,400280
2024F,TETCB,AZ,1968,442172
2024F,TETCB,AZ,1969,481370
2024F,TETCB,AZ,1970,502886
2024F,TETCB,AZ,1971,534558
